Poor Physical Health Days Average Number of Physically Unhealthy Days,Low Birth Weight % Low Birth Weight,Poor Mental Health Days Average Number of Mentally Unhealthy Days,Poor or Fair Health % Fair or Poor Health,Flu Vaccinations % Vaccinated,Access to Exercise Opportunities % With Access to Exercise Opportunities,Food Environment Index Food Environment Index,Preventable Hospital Stays Preventable Hospitalization Rate,Mammography Screening % with Annual Mammogram,Uninsured % Uninsured,Severe Housing Problems % Severe Housing Problems,Driving Alone to Work % Drive Alone to Work,Long Commute - Driving Alone % Long Commute - Drives Alone,Broadband Access % Households with Broadband Access,Library Access Visits per service area population,Some College % Some College,High School Completion % Completed High School,Unemployment % Unemployed,Children in Poverty % Children in Poverty,Child Care Cost Burden % Household Income Required for Child Care Expenses,Drinking Water Violations Presence of Water Violation_Yes,Premature Death %,Primary Care Physicians %,Injury Deaths %,south,midwest,northeast,west,Social Associations per 1000,Mental Health Providers per 1000,Dentists per 1000,dep_prevalence
5.0528665057,-2.5076020489154605,0.5266415672070653,-1.477911744061066,0.45,0.10005777668683953,0.41264918259255556,0.5429096970586301,0.4,-2.398185491054072,-1.9190788398522305,0.7331785236890151,0.599,0.23747795463921187,0.4874269129126628,0.43267467916,0.2988353826290349,-3.53459181858001,-1.022196937152937,-1.1405625027143218,False,0.7697819074219615,0.0003735126193906408,-111.46311197710968,1,0,0,0,0.16188710940471607,0.0014708623701579337,0.010741668310532403,24
4.9282791161,-2.5656870140179424,0.5977125935287595,-1.6738391353642212,0.34,0.5022742689890833,0.35637117090184406,0.5204362093313224,0.43,-2.3853298064367614,-1.5902365254066628,0.597574044718829,0.20800000000000002,0.32919944094090187,0.45519168045005737,0.61940604899,0.39938633966754244,-3.6386449624876156,-0.9707800840224852,-1.3332011723912365,False,0.7144141168729031,0.0004221572234116334,-158.729111401501,1,0,0,0,0.1394061398824006,0.002659873394241036,0.015175768613189984,20
4.9501178337,-2.7810560577796974,0.6143635763435639,-1.5788988481419681,0.33,0.2961615373953651,0.28173546791207565,0.5533845401067583,0.3,-2.178544921951656,-1.8204752610664872,0.4852441608394675,0.42700000000000005,0.3333384021908845,0.5877687545113175,0.49969443879000003,0.292220271972921,-3.7491764469066835,-1.1583915944835026,-1.4454066284115592,False,0.7442177627251516,0.0002632849181622713,-120.02551763491361,1,0,0,0,0.12679159399600828,0.000846715616103861,0.00441681525752968,15
4.8562574313,-2.5923144696338367,0.5671230361737617,-1.441853163600101,0.38,0.48321306313795176,0.35637117090184406,0.4992116241597352,0.42,-2.2683012323529015,-1.4991575423359425,0.45316673533419255,0.33799999999999997,0.2704302775513003,0.3308765883226348,0.6081383773,0.34740356306231895,-3.628599368852797,-1.1125770010290823,-1.2342272768860083,False,0.7415394792386852,0.00017009116886651244,-97.33434505829305,1,0,0,0,0.14252645841555983,0.001547250043222351,0.013696394462354591,19
4.5519763205,-2.9249610034640456,0.5628275940881395,-1.9137661812050082,0.4,0.37683290364648614,0.541942596641329,0.6061068738760911,0.42,-2.4980724186620495,-1.9500465526620046,0.5220880840782046,0.565,0.5931493875856352,0.34019786433887245,0.58721362997,0.3994554304284096,-3.8887075668218767,-1.516586877666342,-1.5201483552803454,False,0.721777253644035,0.00017803470629509775,-118.1380703585259,1,0,0,0,0.11650168606159869,0.0008083111701232999,0.014230626569081575,24
3.6211245824,-2.9906901202428773,0.42439135641935266,-2.159432234061352,0.43,0.6489660491237095,0.5964903342975907,0.4928026496954865,0.45,-2.7676247137960943,-1.9073583571401778,0.3786485203606437,0.514,0.7095776065788849,0.4101047029169874,0.76267877023,0.6483151853880279,-4.038688681195229,-1.7525397509003044,-1.6464611943663208,False,0.5442184593758268,0.0007491662849486072,-183.63608287382027,1,0,0,0,0.13915808008039246,0.003634592199754269,0.02520754461766777,22
5.1339093858,-2.3046927249049927,0.574323157471272,-1.3128315472773546,0.3,0.21240909136591135,0.30535036201522686,0.4817572313548465,0.51,-2.5252696652903155,-1.8113948393219579,0.5061180083581306,0.43700000000000006,0.2546027863108772,0.41168333442756694,0.52948885976,0.41089267948610986,-3.331785213503289,-0.7118701130190155,-0.9026570242883036,False,0.7649387375681996,0.0005964045326744483,-95.7912633855012,1,0,0,0,0.14770999244653826,0.00046971852567316753,0.008575854383900815,17
5.0537386599,-2.6379836043575295,0.5320186231109774,-1.5788988481419681,0.37,0.4313591791210789,0.35637117090184406,0.5464864873546685,0.38,-2.395622268601598,-1.6450976634288637,0.5301900345452418,0.364,0.46351163955334185,0.5223555718451491,0.51286048324,0.3141482205144818,-3.621701251634841,-1.2212015814384116,-1.4772264366673247,False,0.7682415272731375,0.0002589938704783987,-117.19517707904147,1,0,0,0,0.17105160700467612,0.0011558830791786373,0.018000007919116663,21
4.9181421034,-2.4044489135211986,0.5809293832434989,-1.614821783592362,0.43,0.5078899703330956,0.4428352487656668,0.38953482019415964,0.4,-2.218843373949983,-1.7877956255376126,0.603863548734438,0.381,0.36323107803439575,0.49487944773362397,0.51882521806,0.2971028604268604,-3.720180670592899,-1.2271285643683154,-1.3812865193863724,False,0.7533899559621039,0.000466727259328404,-126.06502999663023,1,0,0,0,0.18454345359736382,0.0010834137582993377,0.01607153747021507,17
4.5073534779,-2.5806386992937425,0.6394996172492132,-1.696133816767966,0.43,0.5638927415760704,0.4744261769094268,0.6004277652856316,0.45,-2.5937427585676205,-1.6090656724461008,0.4467383222018682,0.28600000000000003,0.5034525559053618,0.4830305316183103,0.6553000876,0.5131817119674295,-3.7956673403962564,-1.192124999829117,-1.3782567925487486,True,0.636636720182021,0.0005978160900319393,-171.91482969504295,1,0,0,0,0.126230290846972,0.004621050694524785,0.022301903621610532,25
4.978273695,-2.6551860350020933,0.6236557327914782,-1.5057922855386507,0.38,0.3090152236400093,0.3699383429875861,0.6269878841279868,0.43,-2.213332217448371,-1.7989219231801796,0.5603725719220479,0.455,0.3561699093837741,0.4701229649751005,0.56264964086,0.27581173041249857,-3.670742752296514,-1.2065489961433127,-1.2327971316106003,True,0.799795220732125,0.00046264168401572987,-99.95973350099489,1,0,0,0,0.2072011628564099,0.003273248884714315,0.023283553759852853,24
5.1049187455,-2.6169179801571887,0.6083069253844231,-1.5010939188734174,0.28,0.06284617592547784,0.4744261769094268,0.6398758624759391,0.39,-2.4631375317773307,-2.0444249591298522,0.6298561935749495,0.55,0.30748783854333955,0.459149130178946,0.51962616822,0.4347049274946062,-3.700552178256778,-1.125824468962017,-1.357769877083972,False,0.7429657635819508,6.648936170212766e-05,-115.33367114419627,1,0,0,0,0.2785709954510503,0.000916403978694476,0.006692473597330045,14
5.7427911826,-2.1754237546432003,0.6803316868569571,-1.153632527342223,0.27,0.009031196818065327,0.14895214887367342,0.5069583669909743,0.4,-2.231758925951175,-1.6098036926023838,0.6598542022774883,0.531,0.19884473889028548,0.23368545398679264,0.39086294416,0.1825599390046222,-2.54446698732189,-0.6579146869829406,-0.8228024649438922,True,0.7932432221663928,0.00010075566750629723,-78.75773962120813,1,0,0,0,0.1018950904233009,0.0008332120406789875,0.005070770927145788,14
5.0654702949,-2.8881121806167824,0.6319085734951044,-1.6905165400605724,0.37,0.6994229570235222,0.3838378829521382,0.8126096395329688,0.44,-2.274017739227195,-1.9299422154382764,0.3379206395551513,0.441,0.27685989005733097,0.5911757720373331,0.40824701974,0.19689910543444034,-3.6386773312158227,-1.1864175405179502,-1.2346109347750758,False,0.7540716454320707,0.00038017995184387273,-115.1438629803102,1,0,0,0,0.13426261982564675,0.0005822124715737304,0.008503764026852859,21
3.8809930126,-3.342875218999052,0.29138341399175827,-2.239527413737818,0.35,0.910978171552551,0.6746255385233467,0.39044501319815106,0.39,-2.2339645991606814,-1.5525288421001728,0.2701255155363397,0.14800000000000002,0.7382690856094536,0.3763871689344057,0.70097391694,0.6483221725157956,-3.40619140224954,-1.724805996013794,-0.949747901737777,True,0.6183896762787988,0.0011634691524387702,-123.78404914417824,0,0,0,1,0.1660824697107886,0.021406549197218204,0.06694426029786929,13
6.5368433797,-3.098614470343701,0.6309637724088667,-1.297294721873608,0.03,0.8815670968898541,0.049130688089323284,0.5349172776481577,0.06,-2.0596281943223094,-0.5547208841007754,0.00497097982918265,0.006,0.3328144457972815,0.4273674092583106,0.32532274080999996,0.2554175891376801,-2.3472457318930093,-0.889783318520901,-0.8942357532023519,True,0.6695574498078181,0.0008791691851200614,-55.3081872427888,0,0,0,1,0.05556946933629658,0.07967150427618164,0.08019641969919976,3
4.2224104202,-3.0400716786673794,0.3235150531518914,-2.0071011697781724,0.29,0.03385705597029731,0.4428352487656668,0.08980814413549808,0.44,-1.8634652562894605,-1.837577083700385,0.12996874557234478,0.037000000000000005,0.33107475258988966,0.6415939593014426,0.65562913907,0.6958683377639492,-3.3315367210997646,-1.3754829298001192,-1.443145164369571,False,0.9934532677342534,0.0,-0.8549758599798343,0,0,0,1,0.0,0.0,0.05858836024670772,9
5.8351861281,-3.3208977734592984,0.6109373416376529,-1.477911744061066,0.21,0.35056098967541033,0.16465306962884127,0.6814048391763142,0.28,-1.8603501516306922,-0.8078984383368775,0.021267305060767926,0.005,0.3217214179073418,0.49148409704406604,0.46857142857,0.39244971784729255,-2.7766414960639634,-0.9984977767013394,-1.1836200507759416,True,0.7320697055275757,0.002594033722438391,-55.90630217461264,0,0,0,1,0.0,0.02860226373969374,0.0652754882644902,6
4.1912660965,-3.5069328983805885,0.3555696537402821,-2.2303417149340548,0.32,0.6496021960400177,0.6154376174464938,0.30384583551408734,0.4,-2.332528865449763,-1.436684735475121,0.2954233121439808,0.18100000000000002,0.6015519338436751,0.469663921724478,0.71617360971,0.6912964701815043,-3.299751375077887,-1.842815222388523,-0.9981275464253231,True,0.5747660052899395,0.0008568443051201671,-120.5971181128782,0,0,0,1,0.12831951882125273,0.023244831102463722,0.07099476693844786,11
3.872201979,-3.3208977734592984,0.29530121794501374,-2.203224729983542,0.47,0.938237236774533,0.5074519811929621,0.49853429796775267,0.39,-2.3226885258666243,-0.9820317808164788,0.09227818384588621,0.111,0.34465880735378157,0.6539923695265308,0.8178807947,0.8892799940085471,-2.743870254258263,-1.5680897649064423,-1.5645469198254682,False,0.985839371125062,0.0028735632183908046,-113.7365206406018,0,0,0,1,0.0,0.014522018604905568,0.07230948484471543,10
3.8565301496,-3.699336777236977,0.36235342159810674,-2.335726547719162,0.44,1.0,0.7591550392315123,0.3574817937525659,0.39,-2.221483285693479,-1.6861338529800114,0.18577711426158047,0.076,0.7005922155155071,0.49148409704406604,0.71008627117,0.6796760385445348,-3.5441696537899623,-1.7469080018226395,-1.2681239874796093,False,0.5591046334502207,0.0013022901248292728,-134.77702282912023,0,0,0,1,0.18355643589080026,0.02968167372621737,0.05594952993098713,11
4.6141985117,-3.7546012927781085,0.34548803896566577,-2.0766691441322154,0.25,0.6283369620478552,0.5074519811929621,0.49853429796775267,0.42850913754408465,-2.0317568800507204,-1.4861672418499638,0.20814089196267216,0.204,0.4858806995685608,0.6506574640893454,0.60403082395,0.6628397188537916,-3.080664118681631,-1.6137197425567293,-1.1294868024063365,True,0.6411064896612557,0.000783225911723913,-119.28790844008815,0,0,0,1,0.22866688639208466,0.011244771020286303,0.03695411708144713,13
4.2331009603,-3.1741007530436214,0.2880844825235817,-2.1508749404036256,0.39,0.7357972370438349,0.6951492111217429,0.39200082115177326,0.4,-1.957752697381466,-1.5071730102429268,0.22581367149405565,0.067,0.5839150837620476,0.4847381911206434,0.65521661113,0.6933807533982965,-3.3348341191331183,-1.6327470879045256,-1.0746657350706241,True,0.6412077367468663,0.0012401517362124307,-108.68944375927076,0,0,0,1,0.17916804714318482,0.04906598577259762,0.04038527983448653,12
3.9430030188,-4.285615519643177,0.20537766565506144,-2.0452105058544365,0.41,0.9884948602533886,0.5245123196180895,0.23682000982436455,0.29,-1.805362768676869,-1.2762099829954414,0.1626355765219628,0.024,0.6423269457546975,0.6527950798818403,0.6924216242900001,0.5814146206443139,-3.1489238321726467,-1.787285379309398,-1.1306438885241092,True,0.563354277762995,0.0014219132632909393,-126.81206975667982,0,0,0,1,0.19401497671528378,0.011758695873868484,0.027829355412232686,12
4.739693805,-3.598365675709968,0.3914312251945789,-1.8600403526383644,0.26,0.5470059098692379,0.5597465421062106,0.3809879616525459,0.38,-2.0207099487476174,-1.4139806954372254,0.2900153099276037,0.42200000000000004,0.6540749667836325,0.4749033491728277,0.58000897896,0.6620752006121922,-3.05758927641706,-1.692848629693311,-1.2315215960033437,True,0.5995097165565922,0.0004683597002497918,-126.88793133539639,0,0,0,1,0.10525694967227948,0.010184979440144768,0.025317350855289623,13
5.5332592165,-3.1499786306504944,0.5645148175155338,-1.340596091276102,0.03,0.34396753289387155,0.28173546791207565,0.6908775186958761,0.24,-2.0307139253239277,-0.6204581427983666,0.013915732117156757,0.0,0.39714151165223305,0.41959922514961867,0.40276738968,0.43209694263061615,-2.585366169117845,-1.2153125678335341,-1.166906949535158,True,0.704055146986074,0.0013278855975485191,-60.319422125644614,0,0,0,1,0.05902867488406603,0.030972395145089704,0.05140694734619198,6
3.8472522235,-4.02928530977109,0.33034410505686934,-2.133953883020893,0.41,0.993178537894981,0.6347734419939306,0.5065535748731925,0.43,-1.9994139406310345,-1.640366346970892,0.148909434954344,0.019,0.5730220940941795,0.49148409704406604,0.7458949096899999,0.730730906213296,-3.553852373643838,-1.6876533681534234,-0.70492485378887,False,0.5584745008188672,0.002167630057803468,-117.93063757345202,0,0,0,1,0.13918370113559886,0.08232450694152457,0.0666668371834226,17
4.0070846904,-3.0400716786673794,0.33085393114085637,-2.0766691441322154,0.4,1.0,0.6951492111217429,0.44358499055344724,0.36,-1.9339541422864164,-1.982658588647258,0.03129938641036697,0.003,0.5683379850819086,0.6390668978908608,0.49880668258,0.6355251025603053,-2.866873462101759,-1.7813763583599722,-1.2928532690210854,True,0.9918439943567576,0.0,-1.341042476998631,0,0,0,1,0.0,0.005007344537534939,0.0,9
4.0939081049,-3.7582479505926805,0.19011568005378057,-1.8798793925627573,0.2,0.1818060165587589,0.4275684869672758,0.2785005470013617,0.27,-1.918354214678547,-1.2924878626480332,0.1853978601106965,0.109,0.30218648864593695,0.686585283121638,0.55813953488,0.6028641497766818,-2.9796095459731267,-1.5291565015118864,-1.2306278799123955,False,0.6633485054881783,0.0005595970900951316,-112.82394151094176,0,0,0,1,0.08084649232162934,0.006555852525814317,0.02816306740454502,7
5.8092521485,-3.7009924394137843,0.5859154603469168,-1.415601600871999,0.25,0.12430774421591158,0.0420628277415569,0.27110874906557275,0.38,-1.7287112705333592,-0.6403794025657521,0.015339171298054016,0.102,0.022309960893087736,0.5216399271574527,0.48683220467,0.3710828908351084,-2.421222972769916,-1.1639302024637914,-1.145119189962662,True,0.7879555199251961,0.00019470404984423675,-46.832822088696325,0,0,0,1,0.0,0.0053671011836312,0.019597897761651845,8
6.5741922947,-3.045257970441951,0.8603722248232295,-1.2016526314906155,0.35,0.1105180832252375,0.05691702685786143,0.6057693753506924,0.22,-2.152394343020702,-1.1498117815844813,0.4689818718198427,0.45,0.02213630907716684,0.41478114471163413,0.56358005574,0.32451547030488137,-2.559188563643706,-0.9003633675407927,-0.7603886142973617,False,0.8094207607988956,0.0004146127977150228,-51.66147360808937,0,0,0,1,0.0443705353968003,0.003301705549626277,0.03786862411732275,9
4.6354798451,-3.106831268403477,0.5128391431628765,-1.8088373551664105,0.3,0.5872644026962273,0.3431325808930611,0.35095672346214746,0.36,-2.3230967043782007,-1.7874307155195872,0.3690709642066423,0.254,0.46542814163019425,0.5101948275977727,0.6228655775099999,0.45276494183614907,-3.121187131305689,-1.3210241075719324,-1.0794434927515841,True,0.7019268249653808,0.0005845564977858922,-118.87125347327854,0,0,0,1,0.12378646031282921,0.003973204652623995,0.02901620666505217,13
4.5850692621,-3.123937405360263,0.5563423093166188,-1.9346129657711932,0.44,0.7565877548739146,0.39807357115553405,0.3650084965338845,0.34,-2.087416849830576,-1.2603165310002942,0.20018563386390972,0.155,0.38671988596127294,0.5602644691051746,0.73300455028,0.5574886295858423,-3.19902794142857,-1.2791274320676063,-1.2490153885070938,True,0.6202069676099704,0.0008210633805732264,-99.84481698958422,0,0,0,1,0.13756075238017113,0.007075179450395559,0.0416692299545354,12
5.4308647625,-2.7870365310500125,0.6624951244631077,-1.641244186328084,0.36,0.8269014162270587,0.35637117090184406,0.3929057564160016,0.37,-1.9824571767994208,-1.5060726531104018,0.2293209226335772,0.22,0.3338087106543952,0.6173435404466561,0.48828846341000004,0.4673063861977229,-3.1739431093766775,-1.0789642979809004,-1.0853586028877065,True,0.7826716204850642,0.00044395116537180907,-71.83362779931585,0,0,0,1,0.12560518023679848,0.002549521982901391,0.030721499221483976,11
5.1437442873,-3.107115752691923,0.5126622787450937,-1.6738391353642212,0.19,0.5719900284875046,0.35637117090184406,0.35266926399271525,0.35,-2.3104888677796565,-1.5509390782624102,0.4264796298374537,0.242,0.41159902379926433,0.5351523681841256,0.48607709751,0.30741846237991943,-3.332745685829572,-1.295009284906747,-1.296460407030943,False,0.6692071787375226,0.0004044387148959834,-118.50520603250898,0,0,0,1,0.06573413897569651,0.0016026008660549184,0.026715083807041302,14
4.5545688761,-2.739603814193621,0.44020692246461235,-1.796404946237816,0.23,0.7157036911157784,0.41264918259255556,0.3326577549134769,0.32,-2.530894400471083,-2.16934412693045,0.4591185297118223,0.207,0.48624237433034045,0.618081325333407,0.60702022129,0.41539782406342224,-3.5911052497108376,-1.741319518899367,-1.3630595251990925,True,0.6341394376814751,0.0006394543323031014,-116.74550210913323,0,0,0,1,0.06158912150858003,0.10902696365767875,0.010727358297329624,11
5.6291311932,-3.269479284812102,0.5609514197490014,-1.4964164273539144,0.25,0.30643231508961494,0.14895214887367342,0.44057921713267395,0.25,-1.862038722164385,-1.444403501334219,0.30803568301612283,0.14800000000000002,0.2402135048877904,0.6417309757441082,0.43870967742,0.2685789949265236,-3.071191947781888,-1.046476262929032,-0.998059641117573,True,0.8296711611688561,0.0003568879371877231,-58.3814662503513,0,0,0,1,0.07734083606999552,0.0024594425124134403,0.0299354041469914,12
4.1252926687,-3.1919754723217952,0.412036591627313,-1.9630386337862482,0.47,0.8954570608986162,0.6154376174464938,0.41957397841369265,0.43,-2.201294032552393,-1.5294194940418917,0.2060325789065133,0.37799999999999995,0.653537105845286,0.4357284842458974,0.68456292157,0.4624677107754431,-3.4082873705561956,-1.5333902127981613,-1.261602815611394,True,0.5882664282670738,0.0006811645226811104,-130.6306266744394,0,0,0,1,0.07684342505442604,0.005855144041861914,0.03578595132083039,17
5.2493275255,-3.2583034994815345,0.6323983351568071,-1.7017806470343049,0.34,0.45654456530561033,0.2703885535885613,0.39816796657560294,0.41,-2.0645443054700348,-1.6271719954606314,0.37727849406786546,0.18,0.4820037342541218,0.47056253454090696,0.5308254716999999,0.41774315470397144,-3.1266810639610894,-1.2241602905614384,-1.1358062699946012,True,0.7770994060276948,0.0005183176125218386,-85.34475758378284,0,0,0,1,0.07811043961031874,0.0022170489418024816,0.02203781637386942,14
